station,name,num_readings,avg_temp_f,max_temp_f,min_temp_f,total_prcp_in
01220099999,"MANNEN, NO",8,29.38,54.6,5.8,6.65
04202299999,"JAKOBSHAVN LUFTHAVN, GL",236,29.28,57.6,-10.8,0.0
11930099999,"LOMNICKY STIT, LO",236,29.26,56.1,-5.0,40.45
02701099999,"KILPISJARVI SAANA, FI",236,29.26,64.8,-6.4,0.0
04202499999,"SISIMIUT, GL",230,29.2,55.3,-8.7,0.0
04231099999,"SONDRE STROMFJORD KANGERLUSSUAQ, GL",236,29.07,57.6,-23.0,0.0
01007099999,"NY ALESUND, SV",225,28.97,53.1,-5.7,15.06
01008099999,"LONGYEAR, SV",236,28.61,58.1,-9.9,2.37
03065099999,"CAIRNGORM SUMMIT, UK",76,28.26,47.1,18.0,0.0
04339099999,"SCORESBYSUND, GL",173,28.15,55.0,-8.7,36.62
01017099999,"AKSELOYA, SV",184,28.01,54.1,-7.0,0.0
06740099999,"TITLIS, CH",232,27.95,52.7,3.4,0.0
01020099999,"SORKAPPOYA, SV",111,27.95,44.9,-7.8,0.0
01362099999,"JUVVASSHOE, NO",13,27.73,41.4,7.9,0.0
04202399999,"QAARSUT MITTARFIA, GL",198,27.52,55.1,-8.7,0.0
04351099999,"APUTITEEQ, GL",225,27.51,45.5,1.1,0.0
04202199999,"AASIAAT MITTARFIA, GL",176,27.31,48.6,-9.6,0.0
01062099999,"HOPEN ISLAND, NO",236,26.95,45.4,-4.9,8.4
02827099999,"INARI VAYLA, FI",169,26.85,58.1,-24.0,0.0
01360099999,"BRATA SLETTOM, NO",83,26.81,46.0,2.9,8.42
11343099999,"SONNBLICK AUTOM., AU",236,26.67,49.3,-3.2,1.1
06846099999,"SCALOTTAS, CH",8,26.14,31.6,23.0,0.0
06791099999,"PIZ CORVATSCH, CH",232,25.82,49.5,2.2,31.65
02760099999,"KUUSAMO RUKA TALVIJARVI, FI",141,25.2,51.3,-11.4,0.0
04220099999,"AASIAAT EGEDESMINDE, GL",200,24.4,47.1,-11.0,6.71
01002099999,"VERLEGENHUKEN, NO",163,24.1,48.2,-2.9,0.0
11318099999,"BRUNNENKOGEL OETZTALER ALPEN, AU",223,23.96,48.5,-1.7,0.0
01006099999,"EDGEOYA, NO",149,23.41,47.8,-14.4,0.0
16052099999,"PIAN ROSA MTN TOP, IT",199,23.29,50.7,-0.1,0.0
06730099999,"JUNGFRAUJOCH, CH",232,22.42,47.1,-1.7,0.0
01016099999,"KONGSOYA, NO",185,22.15,42.1,-17.2,0.0
01009099999,"KARL XII OYA, SV",210,22.03,47.8,-17.3,0.0
01011099999,"KVITOYA, SV",161,22.01,44.4,-13.1,0.0
04211099999,"MITTARFIK UPERNAVIK UPERNAVIK LUFTHAVN, GL",230,21.58,51.7,-12.8,0.0
04341099999,"CONSTABLE POINT, GL",222,21.24,62.3,-23.4,0.0
01003099999,"HORNSUND, NO",145,21.1,45.1,-4.4,17.2
04203099999,"KITSISSUT CAREY OEER, GL",225,20.57,40.3,-10.7,0.0
04205099999,"MITTARFIK QAANAAQ, GL",221,18.2,47.9,-19.2,0.0
02817099999,"SAARISELKA KAUNISPAA, FI",89,18.05,34.2,-7.5,0.0
04208099999,"KITSISSORSUIT EDDERFUGLE OEER, GL",224,17.94,45.1,-21.1,0.0
04330099999,"DANEBORG AUT, GL",224,17.16,54.5,-23.4,0.0
04202099999,"PITUFFIK SPACE BASE, GL",236,17.04,50.7,-25.5,0.27
04320099999,"DANMARKSHAVN PORT, GL",221,14.63,53.4,-27.7,0.0
04313099999,"HENRIK KROEYER HOLME, GL",224,12.31,39.0,-31.9,0.0
04312099999,"STATION NORD AWS, GL",234,9.43,46.2,-34.3,0.0
04301099999,"KAP MORRIS JESUP, GL",223,5.73,42.2,-33.3,0.0
